PART_name,Tier,Category,SSS Category,Resource-1,Resource-2,Resource-3,
bluedog_OFO_Experiment,2,Science,science,,,,"@PART[bluedog_OFO_Experiment]:AFTER[Bluedog_DB] //
{
	@TechRequired = science2

}"
bluedog_cameraMidTech,3,Science,science,,,,"@PART[bluedog_cameraMidTech]:AFTER[Bluedog_DB] //
{
	@TechRequired = science3

}"
bluedog_foldingMag,3,none,science,ElectricCharge:60,MonoPropellant:6,,"@PART[bluedog_foldingMag]:AFTER[Bluedog_DB] //
{
	@TechRequired = science3

}"
bluedog_IMP_Magnetometer,3,Science,science,,,,"@PART[bluedog_IMP_Magnetometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science3

}"
Bluedog_IonSensor,3,Science,science,,,,"@PART[Bluedog_IonSensor]:AFTER[Bluedog_DB] //
{
	@TechRequired = science3

}"
bluedog_Keyhole_Camera_KH1,3,Science,science,,,,"@PART[bluedog_Keyhole_Camera_KH1]:AFTER[Bluedog_DB] //
{
	@TechRequired = science3

}"
bluedog_Pioneer6_IonSensor,3,Science,science,,,,"@PART[bluedog_Pioneer6_IonSensor]:AFTER[Bluedog_DB] //
{
	@TechRequired = science3

}"
bluedog_AIMP_Magnetometer,4,Science,science,,,,"@PART[bluedog_AIMP_Magnetometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Keyhole_Camera_KH4,4,Science,science,,,,"@PART[bluedog_Keyhole_Camera_KH4]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_LunarOrbiter_Camera,4,Science,science,ElectricCharge:15,MonoPropellant:1,,"@PART[bluedog_LunarOrbiter_Camera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
Bluedog_Micrometeorite,4,Science,science,,,,"@PART[Bluedog_Micrometeorite]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_MiniGoo,4,Science,science,,,SolidFuel:0_37,"@PART[bluedog_MiniGoo]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_ERB,4,Science,science,,,,"@PART[bluedog_Nimbus_Instrument_ERB]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_ESMR,4,Science,science,ElectricCharge:30,,,"@PART[bluedog_Nimbus_Instrument_ESMR]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_SAMS,4,Science,science,ElectricCharge:40,,,"@PART[bluedog_Nimbus_Instrument_SAMS]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_SIS,4,Science,science,ElectricCharge:30,,,"@PART[bluedog_Nimbus_Instrument_SIS]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_SMMR,4,Science,science,ElectricCharge:75,,,"@PART[bluedog_Nimbus_Instrument_SMMR]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_THIR,4,Science,science,,,,"@PART[bluedog_Nimbus_Instrument_THIR]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Nimbus_Instrument_TOMS,4,Science,science,,,,"@PART[bluedog_Nimbus_Instrument_TOMS]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_OSO_Experiment,4,Science,science,,,,"@PART[bluedog_OSO_Experiment]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_OSO_Photometer,4,Science,science,,,,"@PART[bluedog_OSO_Photometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_OSO_Sail,4,Science,science,ElectricCharge:30,,,"@PART[bluedog_OSO_Sail]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block1_ElectroAnalyzer_Device1,4,Science,science,,,,"@PART[bluedog_Ranger_Block1_ElectroAnalyzer_Device1]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block1_ElectroAnalyzer_Device2,4,Science,science,,,,"@PART[bluedog_Ranger_Block1_ElectroAnalyzer_Device2]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block1_ElectroAnalyzer_Experiment,4,Science,science,,,,"@PART[bluedog_Ranger_Block1_ElectroAnalyzer_Experiment]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block1_LymanAlphaTelescope,4,Science,science,,,,"@PART[bluedog_Ranger_Block1_LymanAlphaTelescope]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block1_Truss,4,Science,science,ElectricCharge:60,,,"@PART[bluedog_Ranger_Block1_Truss]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block2_GammaRaySpectrometer,4,Science,science,,,,"@PART[bluedog_Ranger_Block2_GammaRaySpectrometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block2_RadarAltimeter,4,Science,science,,,,"@PART[bluedog_Ranger_Block2_RadarAltimeter]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block2_TVCamera,4,Science,science,,,,"@PART[bluedog_Ranger_Block2_TVCamera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Ranger_Block3_TVSystem,4,Science,science,SolidFuel:5_852,,,"@PART[bluedog_Ranger_Block3_TVSystem]:AFTER[Bluedog_DB] //
{
	@TechRequired = science4

}"
bluedog_Camera_InstrumentTorus,5,Science,science,MonoPropellant:3,,,"@PART[bluedog_Camera_InstrumentTorus]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Clementine_Sensors,5,Science,science,,,,"@PART[bluedog_Clementine_Sensors]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_hydrometer,5,Science,science,,,,"@PART[bluedog_hydrometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_IRspec,5,Science,science,,,,"@PART[bluedog_IRspec]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Keyhole_Camera_KH4B,5,Science,science,MonoPropellant:0_5,,,"@PART[bluedog_Keyhole_Camera_KH4B]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Mariner2_CosmicDustDetector,5,Science,science,ElectricCharge:30,,,"@PART[bluedog_Mariner2_CosmicDustDetector]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Mariner2_IonTrap,5,Science,science,ElectricCharge:60,MonoPropellant:6,,"@PART[bluedog_Mariner2_IonTrap]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Mariner2_Radiometer,5,Science,science,,,,"@PART[bluedog_Mariner2_Radiometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Mariner2_Truss,5,Science,science,,,,"@PART[bluedog_Mariner2_Truss]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_MarinerB_Truss,5,Science,science,,,,"@PART[bluedog_MarinerB_Truss]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
Bluedog_MassSpec,5,Science,science,,,,"@PART[Bluedog_MassSpec]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_mercuryScience,5,none,science,,,,"@PART[bluedog_mercuryScience]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OAO_SAO_instrument,5,Science,science,,,,"@PART[bluedog_OAO_SAO_instrument]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OAO_WEP_instrument,5,Science,science,,,,"@PART[bluedog_OAO_WEP_instrument]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OAO3_PEP_instrument,5,Science,science,ElectricCharge:60,,MonoPropellant:6_8,"@PART[bluedog_OAO3_PEP_instrument]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_ExperimentBoom_1,5,Science,science,,,,"@PART[bluedog_OGO_ExperimentBoom_1]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_ExperimentBoom_2,5,Science,science,,,,"@PART[bluedog_OGO_ExperimentBoom_2]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_ExperimentBoom_3,5,Science,science,,,,"@PART[bluedog_OGO_ExperimentBoom_3]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_LongBoom_Ball,5,Science,science,,,,"@PART[bluedog_OGO_LongBoom_Ball]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_LongBoom_Hoop,5,Science,science,,,,"@PART[bluedog_OGO_LongBoom_Hoop]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_OPEP,5,Science,science,,,,"@PART[bluedog_OGO_OPEP]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_OGO_OPEP_2,5,Science,science,,,,"@PART[bluedog_OGO_OPEP_2]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Transit5_Magnetometer,5,Science,science,,,,"@PART[bluedog_Transit5_Magnetometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Transit5_Magnetometer_Equipment,5,Science,science,SolidFuel:0_532,,,"@PART[bluedog_Transit5_Magnetometer_Equipment]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Transit5_SolarScience,5,Science,science,SolidFuel:1_596,,,"@PART[bluedog_Transit5_SolarScience]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_Transit5_UVSpectrometer,5,Science,science,,,,"@PART[bluedog_Transit5_UVSpectrometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science5

}"
bluedog_cameraHighTech,6,none,science,,,,"@PART[bluedog_cameraHighTech]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_GATV_MaterialsBay,6,Science,science,ElectricCharge:90,,,"@PART[bluedog_GATV_MaterialsBay]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_GATV_MMDetector,6,Science,science,,,,"@PART[bluedog_GATV_MMDetector]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_GATV_NuclearPackage,6,Science,science,,,,"@PART[bluedog_GATV_NuclearPackage]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_Gemini_Magnetometer,6,Science,science,,,,"@PART[bluedog_Gemini_Magnetometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_Gemini_Spectrometer,6,Science,science,,,,"@PART[bluedog_Gemini_Spectrometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_Helios_Magnetometer,6,Science,science,,,,"@PART[bluedog_Helios_Magnetometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_Helios_RPWSAntenna,6,Science,science,,,,"@PART[bluedog_Helios_RPWSAntenna]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_Keyhole_Camera_KH7,6,Science,science,MonoPropellant:1_5,,,"@PART[bluedog_Keyhole_Camera_KH7]:AFTER[Bluedog_DB] //
{
	@TechRequired = science6

}"
bluedog_Gemini_LunarRecon_Camera,7,Science,science,,,,"@PART[bluedog_Gemini_LunarRecon_Camera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_Hexagon_Camera,7,Science,science,,,,"@PART[bluedog_Hexagon_Camera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_Hexagon_MappingCamera,7,Science,science,,,,"@PART[bluedog_Hexagon_MappingCamera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_Keyhole_Camera_KH8,7,Science,science,MonoPropellant:3,,,"@PART[bluedog_Keyhole_Camera_KH8]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_mariner10_camera,7,Science,science,ElectricCharge:15,,,"@PART[bluedog_mariner10_camera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_mariner10_cameraStandalone,7,Science,science,ElectricCharge:10,,,"@PART[bluedog_mariner10_cameraStandalone]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_Mariner10_chargedParticleTelescope,7,Science,science,ElectricCharge:30,,,"@PART[bluedog_Mariner10_chargedParticleTelescope]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_mariner10_magnetometer,7,Science,science,ElectricCharge:40,,,"@PART[bluedog_mariner10_magnetometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_mariner10_plasmaScience,7,Science,science,ElectricCharge:50,,,"@PART[bluedog_mariner10_plasmaScience]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_mariner10_UVspectrometer,7,Science,science,MonoPropellant:3,,,"@PART[bluedog_mariner10_UVspectrometer]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_MOL_Camera,7,Science,science,,,,"@PART[bluedog_MOL_Camera]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_Strawman_Thresher,7,Science,science,,,,"@PART[bluedog_Strawman_Thresher]:AFTER[Bluedog_DB] //
{
	@TechRequired = science7

}"
bluedog_Skylab_ATM,8,Science,science,,,,"@PART[bluedog_Skylab_ATM]:AFTER[Bluedog_DB] //
{
	@TechRequired = science8

}"
bluedog_Spacelab_ERM,9,Science,science,,,,"@PART[bluedog_Spacelab_ERM]:AFTER[Bluedog_DB] //
{
	@TechRequired = science9

}"
bluedog_Pioneer5_SolarPaddle,3,Electrical,solar,SolidFuel:37800,,,"@PART[bluedog_Pioneer5_SolarPaddle]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar3

}"
bluedog_PioneerAble_SolarPaddle,3,Electrical,solar,SolidFuel:18900,,,"@PART[bluedog_PioneerAble_SolarPaddle]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar3

}"
bluedog_SmallSquarePanel_Rotating,3,Electrical,solar,,,,"@PART[bluedog_SmallSquarePanel_Rotating]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar3

}"
bluedog_SmallSquarePanel_Static,3,Electrical,solar,,,,"@PART[bluedog_SmallSquarePanel_Static]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar3

}"
bluedog_AIMP_SolarPaddle,4,Electrical,solar,,,,"@PART[bluedog_AIMP_SolarPaddle]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_LunarOrbiter_Solar_SideMount,4,Electrical,solar,,,,"@PART[bluedog_LunarOrbiter_Solar_SideMount]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_LunarOrbiter_Solar_Tracking,4,Electrical,solar,,,,"@PART[bluedog_LunarOrbiter_Solar_Tracking]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_LunarOrbiter_Solar_UnderFold,4,Electrical,solar,,,,"@PART[bluedog_LunarOrbiter_Solar_UnderFold]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_Nimbus_SolarPanel,4,Electrical,solar,,,,"@PART[bluedog_Nimbus_SolarPanel]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_Ranger_Lander_Solar_Fixed,4,Electrical,solar,,,,"@PART[bluedog_Ranger_Lander_Solar_Fixed]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_Ranger_Lander_Solar_Tracking,4,Electrical,solar,,,,"@PART[bluedog_Ranger_Lander_Solar_Tracking]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_Ranger_Solar,4,Electrical,solar,,,,"@PART[bluedog_Ranger_Solar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_Ranger_TrackingSolar,4,Electrical,solar,,,,"@PART[bluedog_Ranger_TrackingSolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar4

}"
bluedog_Clementine_SolarPanel,5,Electrical,solar,,,,"@PART[bluedog_Clementine_SolarPanel]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_Mariner2_Solar_Antenna,5,Electrical,solar,SolidFuel:18900,,,"@PART[bluedog_Mariner2_Solar_Antenna]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_Mariner2_Solar_Basic,5,Electrical,solar,,,,"@PART[bluedog_Mariner2_Solar_Basic]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_Mariner2_TrackingSolar_Antenna,5,Electrical,solar,SolidFuel:100,,,"@PART[bluedog_Mariner2_TrackingSolar_Antenna]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_Mariner2_TrackingSolar_Basic,5,Electrical,solar,,,,"@PART[bluedog_Mariner2_TrackingSolar_Basic]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_MarinerB_Solar,5,Electrical,solar,,,,"@PART[bluedog_MarinerB_Solar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_MarinerB_TrackingSolar,5,Electrical,solar,,,,"@PART[bluedog_MarinerB_TrackingSolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_OAO_solarLower,5,Electrical,solar,MonoPropellant:40,,,"@PART[bluedog_OAO_solarLower]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_OAO_solarUpper,5,Electrical,solar,,,,"@PART[bluedog_OAO_solarUpper]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_OGO_SolarPanel_Antenna,5,Electrical,solar,,,,"@PART[bluedog_OGO_SolarPanel_Antenna]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_OGO_SolarPanel_Basic,5,Electrical,solar,SolidFuel:37800,,,"@PART[bluedog_OGO_SolarPanel_Basic]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_Transit5_Solar,5,Electrical,solar,,,,"@PART[bluedog_Transit5_Solar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar5

}"
bluedog_Helios_SunShade,6,Electrical,solar,,,,"@PART[bluedog_Helios_SunShade]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar6

}"
bluedog_Gemini_LargeFixedArray,7,Electrical,solar,,,,"@PART[bluedog_Gemini_LargeFixedArray]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Gemini_SolarWing,7,Electrical,solar,,,,"@PART[bluedog_Gemini_SolarWing]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Hexagon_SolarPanel,7,Electrical,solar,,,,"@PART[bluedog_Hexagon_SolarPanel]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_mariner10_solar,7,Electrical,solar,,,,"@PART[bluedog_mariner10_solar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_MOL_Solar1,7,Electrical,solar,,,,"@PART[bluedog_MOL_Solar1]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_MOL_Solar2,7,Electrical,solar,,,,"@PART[bluedog_MOL_Solar2]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Strawman_Solar,7,Electrical,solar,,,,"@PART[bluedog_Strawman_Solar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Tianja_LargeFixedSolar,7,Electrical,solar,,,,"@PART[bluedog_Tianja_LargeFixedSolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Tianja_LargeRotatingSolar,7,Electrical,solar,,,,"@PART[bluedog_Tianja_LargeRotatingSolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Tianja_SmallFixedSolar,7,Electrical,solar,,,,"@PART[bluedog_Tianja_SmallFixedSolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Tianja_SmallRotatingSolar,7,Electrical,solar,,,,"@PART[bluedog_Tianja_SmallRotatingSolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar7

}"
bluedog_Skylab_ATMsolar,8,Electrical,solar,SolidFuel:15,,,"@PART[bluedog_Skylab_ATMsolar]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar8

}"
bluedog_Skylab_SolarPanel,8,Electrical,solar,,,,"@PART[bluedog_Skylab_SolarPanel]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar8

}"
bluedog_Apollo_Block5_SolarPanels,9,Electrical,solar,,,,"@PART[bluedog_Apollo_Block5_SolarPanels]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar9

}"
bluedog_Spacelab_SolarPanel,9,Electrical,solar,,,,"@PART[bluedog_Spacelab_SolarPanel]:AFTER[Bluedog_DB] //
{
	@TechRequired = solar9

}"
bluedog_Scout_Castor_Inline,1,Engine,solids,,,,"@PART[bluedog_Scout_Castor_Inline]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids1

}"
bluedog_Scout_Algol_Inline,2,Engine,solids,,,,"@PART[bluedog_Scout_Algol_Inline]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Scout_Algol_Radial,2,Engine,solids,,,,"@PART[bluedog_Scout_Algol_Radial]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Scout_Algol_Short,2,Engine,solids,,,,"@PART[bluedog_Scout_Algol_Short]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Scout_Antares_Basic,2,Engine,solids,,,,"@PART[bluedog_Scout_Antares_Basic]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Scout_Antares_Inline,2,Engine,solids,,,,"@PART[bluedog_Scout_Antares_Inline]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Scout_Castor_Radial,2,none,solids,,,,"@PART[bluedog_Scout_Castor_Radial]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Sergeant_11x,2,Propulsion,solids,,,,"@PART[bluedog_Sergeant_11x]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Sergeant_1x,2,Propulsion,solids,,,,"@PART[bluedog_Sergeant_1x]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Sergeant_3x,2,Propulsion,solids,,,,"@PART[bluedog_Sergeant_3x]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_UpperSolids_BE3,2,Engine,solids,,,,"@PART[bluedog_UpperSolids_BE3]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Vanguard_S2_RetroRocket,2,Engine,solids,,,,"@PART[bluedog_Vanguard_S2_RetroRocket]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids2

}"
bluedog_Vanguard_S2_Tank,2,FuelTank,tanks,SolidFuel:332,,,"@PART[bluedog_Vanguard_S2_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks2

}"
bluedog_Castor2,3,Engine,solids,,,,"@PART[bluedog_Castor2]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids3

}"
bluedog_Corona_Retro,3,Engine,solids,,,,"@PART[bluedog_Corona_Retro]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids3

}"
bluedog_Perfectron,3,Engine,solids,SolidFuel:10,,,"@PART[bluedog_Perfectron]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids3

}"
bluedog_Pioneer_VernierSolids,3,Propulsion,solids,,,,"@PART[bluedog_Pioneer_VernierSolids]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids3

}"
bluedog_UpperSolids_Altair,3,Engine,solids,,,,"@PART[bluedog_UpperSolids_Altair]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids3

}"
bluedog_Agena_UllageMotor,4,Engine,solids,,,,"@PART[bluedog_Agena_UllageMotor]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_AIMP_Star13,4,Engine,solids,SolidFuel:15,,,"@PART[bluedog_AIMP_Star13]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_Castor4,4,Engine,solids,ElectricCharge:0,,,"@PART[bluedog_Castor4]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_Peacekeeper_Castor120,4,Engine,solids,,,,"@PART[bluedog_Peacekeeper_Castor120]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_Peacekeeper_SR119,4,Engine,solids,,,,"@PART[bluedog_Peacekeeper_SR119]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_Peacekeeper_SR120,4,Engine,solids,,,,"@PART[bluedog_Peacekeeper_SR120]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_Titan1_SeparationBottle,4,Engine,solids,MonoPropellant:270,,,"@PART[bluedog_Titan1_SeparationBottle]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_UpperSolids_Star37BV,4,Engine,solids,,,,"@PART[bluedog_UpperSolids_Star37BV]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids4

}"
bluedog_Athena_Castor30,5,Engine,solids,,,,"@PART[bluedog_Athena_Castor30]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Athena_Castor30XL,5,Engine,solids,,,,"@PART[bluedog_Athena_Castor30XL]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Burner2,5,Propulsion,solids,,,,"@PART[bluedog_Burner2]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Castor4XL,5,Engine,solids,ElectricCharge:0,,,"@PART[bluedog_Castor4XL]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Delta_GEM40,5,Engine,solids,,,,"@PART[bluedog_Delta_GEM40]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Delta_GEM40_Inline,5,Engine,solids,,,,"@PART[bluedog_Delta_GEM40_Inline]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_mercury_posigradeMotor,5,none,solids,,,,"@PART[bluedog_mercury_posigradeMotor]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Mercury_PosigradeRocket,5,Propulsion,solids,,,,"@PART[bluedog_Mercury_PosigradeRocket]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Mercury_Retropack,5,Propulsion,solids,,,,"@PART[bluedog_Mercury_Retropack]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Mercury_RetroRocket,5,Propulsion,solids,,,,"@PART[bluedog_Mercury_RetroRocket]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_mercurySRB,5,none,solids,,,,"@PART[bluedog_mercurySRB]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_SOLTAN_SRB,5,Propulsion,solids,,,,"@PART[bluedog_SOLTAN_SRB]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Titan2_S2_VernierMotor,5,Engine,solids,,,,"@PART[bluedog_Titan2_S2_VernierMotor]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
